"acceptedTaxonKey"	"acceptedScientificName"	"Classification"	"Description"	"n_climate"	"n_totaal"	"perc_climate"	"geometry"	"scenario"
7972010	"Cardamine pratensis"	"Cfb"	"Temperate oceanic climate"	402911	426828	0.943965719212423	"c(-72.920823, 41.305111)"	"2001-2025-A1FI"
5289756	"Phalaris arundinacea"	"Cfb"	"Temperate oceanic climate"	713424	804284	0.887029954593154	"c(144.9667, -37.8167)"	"2026-2050-A1FI"
7972010	"Cardamine pratensis"	"Cfb"	"Temperate oceanic climate"	402911	426828	0.943965719212423	"c(-72.920823, 41.305111)"	"2026-2050-A1FI"
5289756	"Phalaris arundinacea"	"Cfb"	"Temperate oceanic climate"	713424	804284	0.887029954593154	"c(144.9667, -37.8167)"	"2051-2075-A1FI"
5289756	"Phalaris arundinacea"	"Cfa"	"Humid subtropical climate"	6420	804284	0.00798225502434463	"c(151.12, -33.92)"	"2051-2075-A1FI"
7972010	"Cardamine pratensis"	"Cfa"	"Humid subtropical climate"	2472	426828	0.00579156006634991	"c(-74.278511, 40.837614)"	"2051-2075-A1FI"
7972010	"Cardamine pratensis"	"Cfb"	"Temperate oceanic climate"	402911	426828	0.943965719212423	"c(-72.920823, 41.305111)"	"2051-2075-A1FI"
5289756	"Phalaris arundinacea"	"Cfa"	"Humid subtropical climate"	6420	804284	0.00798225502434463	"c(151.12, -33.92)"	"2076-2100-A1FI"
5289756	"Phalaris arundinacea"	"Csa"	"Hot-summer Mediterranean climate"	1754	804284	0.00218082169979758	"c(23.85, 40.79)"	"2076-2100-A1FI"
7972010	"Cardamine pratensis"	"Cfa"	"Humid subtropical climate"	2472	426828	0.00579156006634991	"c(-74.278511, 40.837614)"	"2076-2100-A1FI"
7972010	"Cardamine pratensis"	"Csa"	"Hot-summer Mediterranean climate"	99	426828	0.000231943546346538	"c(4.66195, 43.54676)"	"2076-2100-A1FI"
3188736	"Lythrum salicaria"	"Cfb"	"Temperate oceanic climate"	789058	941286	0.838276570564101	"c(146.833333, -41.1)"	"2071-2100_Beck"
3188736	"Lythrum salicaria"	"Cfa"	"Humid subtropical climate"	28438	941286	0.0302118590948978	"c(150.72, -33.6)"	"2071-2100_Beck"
5285565	"Pinus pinaster"	"Cfb"	"Temperate oceanic climate"	17383	296806	0.0585668753327089	"c(145.55, -38.0333)"	"2071-2100_Beck"
5285565	"Pinus pinaster"	"Cfa"	"Humid subtropical climate"	2309	296806	0.0077794923283222	"c(1.976667, 41.280278)"	"2071-2100_Beck"
3188736	"Lythrum salicaria"	"Cfb"	"Temperate oceanic climate"	789058	941286	0.838276570564101	"c(146.833333, -41.1)"	"2001-2025-A1FI"
5285565	"Pinus pinaster"	"Cfb"	"Temperate oceanic climate"	17383	296806	0.0585668753327089	"c(145.55, -38.0333)"	"2001-2025-A1FI"
3188736	"Lythrum salicaria"	"Cfb"	"Temperate oceanic climate"	789058	941286	0.838276570564101	"c(146.833333, -41.1)"	"2026-2050-A1FI"
5285565	"Pinus pinaster"	"Cfb"	"Temperate oceanic climate"	17383	296806	0.0585668753327089	"c(145.55, -38.0333)"	"2026-2050-A1FI"
3188736	"Lythrum salicaria"	"Cfb"	"Temperate oceanic climate"	789058	941286	0.838276570564101	"c(146.833333, -41.1)"	"2051-2075-A1FI"
3188736	"Lythrum salicaria"	"Cfa"	"Humid subtropical climate"	28438	941286	0.0302118590948978	"c(150.72, -33.6)"	"2051-2075-A1FI"
5285565	"Pinus pinaster"	"Cfb"	"Temperate oceanic climate"	17383	296806	0.0585668753327089	"c(145.55, -38.0333)"	"2051-2075-A1FI"
