year,eea_cell_code,speciesKey,n,min_coord_uncertainty
2013,1kmE4014N3060,3034825,1,10
2013,1kmE4014N3061,2889173,7,10
2013,1kmE4014N3070,2889173,2,10
2013,1kmE4014N3071,2889173,1,10
2013,1kmE4014N3072,2889173,3,10
2013,1kmE4014N3094,2891770,1,700
2013,1kmE4014N3094,3021850,1,700
2013,1kmE4014N3094,3039203,1,700
2013,1kmE4014N3095,2889173,1,700
2013,1kmE4014N3095,3021850,1,700
2013,1kmE4014N3095,3027159,1,700
2013,1kmE4014N3095,3034825,1,700
2013,1kmE4014N3095,3119175,1,700
2013,1kmE4014N3095,5389017,2,700
2013,1kmE4014N3095,5389029,1,700
2013,1kmE4014N3096,2891770,2,700
2013,1kmE4014N3096,3039203,1,700
2013,1kmE4014N3100,3021850,1,700
2013,1kmE4014N3100,5352251,1,700
2013,1kmE4014N3106,3021850,1,999
2013,1kmE4014N3107,3021850,3,999
2013,1kmE4015N2973,3021850,1,15
2013,1kmE4015N2977,2889088,1,1000
2013,1kmE4015N2985,3034825,1,1000
2013,1kmE4015N3036,2889173,1,1000
2013,1kmE4015N3049,2891770,1,10
2013,1kmE4015N3049,3034825,2,1000
2013,1kmE4015N3059,2889173,1,10
2013,1kmE4015N3059,3034825,1,1000
2013,1kmE4015N3060,2889173,4,10
2013,1kmE4015N3062,2889173,3,10
2013,1kmE4015N3072,2889173,3,10
2013,1kmE4015N3073,2889173,9,10
2013,1kmE4015N3074,2889173,4,10
2013,1kmE4015N3075,3034825,1,49
2013,1kmE4015N3094,2889173,1,700
2013,1kmE4015N3094,3021850,1,700
2013,1kmE4015N3094,3025617,1,700
2013,1kmE4015N3094,3034825,1,700
2013,1kmE4015N3095,5352251,1,700
2013,1kmE4015N3095,5389029,1,700
2013,1kmE4015N3096,2891770,1,700
2013,1kmE4015N3096,3027159,1,700
2013,1kmE4015N3096,5352251,1,700
2013,1kmE4015N3096,5389017,1,700
2013,1kmE4015N3097,2867614,1,700
2013,1kmE4015N3097,3034825,1,700
2013,1kmE4015N3097,5329212,1,700
2013,1kmE4015N3102,5361785,1,10
2013,1kmE4015N3102,11742641,6,10
2013,1kmE4015N3114,3026454,1,700
2013,1kmE4015N3114,3034825,1,700
2013,1kmE4015N3115,2891770,1,700
2013,1kmE4015N3115,3021850,1,700
2013,1kmE4015N3126,3021850,1,700
2013,1kmE4015N3127,2865448,1,100
2013,1kmE4015N3127,5329212,1,100
2013,1kmE4015N3130,5361785,3,10
2013,1kmE4016N2957,3021496,1,49
2013,1kmE4016N2960,3021850,1,60
2013,1kmE4016N2981,2891770,1,1000
2013,1kmE4016N2982,2891770,2,1000
2013,1kmE4016N3030,3021496,1,49
2013,1kmE4016N3048,2891770,1,10
2013,1kmE4016N3048,5389017,1,100
2013,1kmE4016N3058,3034825,1,1000
2013,1kmE4016N3059,3034825,1,1000
2013,1kmE4016N3062,2889173,4,10
2013,1kmE4016N3063,2889173,5,10
2013,1kmE4016N3064,3034825,1,1000
2013,1kmE4016N3079,2889173,3,10
2013,1kmE4016N3080,2891770,1,100
2013,1kmE4016N3080,3034825,2,10
2013,1kmE4016N3082,3021850,1,50
2013,1kmE4016N3082,5352251,1,50
2013,1kmE4016N3094,2889173,1,500
2013,1kmE4016N3094,2891770,1,500
2013,1kmE4016N3094,3003979,1,500
2013,1kmE4016N3094,5352251,1,500
2013,1kmE4016N3094,5389017,1,500
2013,1kmE4016N3095,3039203,1,700
2013,1kmE4016N3095,3119175,1,500
2013,1kmE4016N3095,5329212,1,1000
2013,1kmE4016N3096,5329212,1,700
2013,1kmE4016N3096,5352251,1,700
2013,1kmE4016N3096,5389017,1,700
2013,1kmE4016N3097,2891770,1,700
2013,1kmE4016N3097,3021850,1,700
2013,1kmE4016N3098,2889173,1,700
2013,1kmE4016N3098,3190653,1,700
2013,1kmE4016N3098,5329212,1,700
2013,1kmE4016N3098,5352251,1,700
2013,1kmE4016N3098,7978544,1,700
2013,1kmE4016N3099,2650107,1,700
2013,1kmE4016N3099,3021850,1,700
2013,1kmE4016N3099,5389017,1,700
2013,1kmE4016N3102,2889173,1,100
2013,1kmE4016N3102,5361785,1,700
2013,1kmE4016N3104,3021850,2,10
2013,1kmE4017N2960,3021496,1,1000
2013,1kmE4017N2960,3021850,3,15
2013,1kmE4017N2961,3021850,1,1000
2013,1kmE4017N2961,5389017,1,1000
2013,1kmE4017N2980,2891770,1,1000
2013,1kmE4017N2981,2891770,6,1000
2013,1kmE4017N2982,2891770,11,1000
2013,1kmE4017N2983,2891770,5,49
2013,1kmE4017N3011,3021850,1,1000
2013,1kmE4017N3011,3034825,1,49
2013,1kmE4017N3011,5389017,1,49
2013,1kmE4017N3044,3034825,1,1000
2013,1kmE4017N3059,2889173,4,10
2013,1kmE4017N3059,3034825,2,1000
2013,1kmE4017N3069,3034825,1,1000
2013,1kmE4017N3078,2889173,1,10
2013,1kmE4017N3079,2889173,3,10
2013,1kmE4017N3086,5352251,1,100
2013,1kmE4017N3086,5389017,1,500
2013,1kmE4017N3087,3039203,1,500
2013,1kmE4017N3087,5329212,1,500
2013,1kmE4017N3094,2889088,1,500
2013,1kmE4017N3094,3034825,1,500
2013,1kmE4017N3095,3034825,1,700
2013,1kmE4017N3095,3119175,1,700
2013,1kmE4017N3095,3189866,1,500
2013,1kmE4017N3095,5329212,1,700
2013,1kmE4017N3095,5389017,1,700
2013,1kmE4017N3095,5389029,1,500
2013,1kmE4017N3096,2889173,1,700
2013,1kmE4017N3096,2891770,1,700
2013,1kmE4017N3097,2889173,1,700
2013,1kmE4017N3097,3021850,2,700
2013,1kmE4017N3097,5389017,1,500
2013,1kmE4017N3098,2889173,1,700
2013,1kmE4017N3098,2891770,1,700
2013,1kmE4017N3098,3021850,1,700
2013,1kmE4017N3098,5352251,1,700
2013,1kmE4017N3102,3003979,1,10000
2013,1kmE4017N3106,5352251,1,700
2013,1kmE4017N3107,5352251,1,700
2013,1kmE4017N3127,3021850,1,700
2013,1kmE4017N3128,5329212,1,25
2013,1kmE4018N2945,5352251,1,1000
2013,1kmE4018N2960,2889173,2,49
2013,1kmE4018N2960,3021850,1,1000
2013,1kmE4018N2960,5389017,1,49
2013,1kmE4018N2961,2889173,1,1000
2013,1kmE4018N2961,3021850,1,1000
2013,1kmE4018N2981,2891770,2,1000
2013,1kmE4018N2982,2891770,4,1000
2013,1kmE4018N3045,5389029,1,707
2013,1kmE4018N3046,2889173,1,707
2013,1kmE4018N3046,2891770,1,707
2013,1kmE4018N3046,3034825,5,10
2013,1kmE4018N3046,5389029,1,707
2013,1kmE4018N3047,2889173,1,707
2013,1kmE4018N3047,2891770,1,10
2013,1kmE4018N3047,3034825,2,100
2013,1kmE4018N3047,5389017,1,10
2013,1kmE4018N3059,2889173,3,10
2013,1kmE4018N3069,3034825,1,1000
2013,1kmE4018N3080,2891770,1,100
2013,1kmE4018N3095,3021850,1,700
2013,1kmE4018N3096,2889088,1,700
2013,1kmE4018N3096,5329212,1,700
2013,1kmE4018N3096,5352251,1,700
2013,1kmE4018N3096,5389017,1,700
2013,1kmE4018N3097,2867614,2,10
2013,1kmE4018N3097,2889173,3,500
2013,1kmE4018N3097,2891770,3,10
2013,1kmE4018N3097,3034825,1,700
2013,1kmE4018N3097,3039203,1,700
2013,1kmE4018N3097,3119175,2,500
2013,1kmE4018N3097,5352251,3,500
2013,1kmE4018N3097,5389017,1,700
2013,1kmE4018N3098,2891770,1,700
2013,1kmE4018N3098,5352251,1,700
2013,1kmE4018N3099,2889173,1,700
2013,1kmE4018N3099,3021850,2,700
2013,1kmE4018N3099,3119175,1,700
2013,1kmE4018N3099,5329212,1,700
2013,1kmE4018N3099,5421039,1,700
2013,1kmE4018N3100,3033865,1,700
2013,1kmE4018N3100,5352251,1,700
2013,1kmE4018N3107,3190538,1,10
2013,1kmE4018N3108,5389017,1,10
2013,1kmE4018N3115,3034825,1,10
2013,1kmE4019N2945,5352251,2,1000
2013,1kmE4019N2968,2891770,1,49
2013,1kmE4019N3040,2891770,1,10
2013,1kmE4019N3042,3034825,2,1000
2013,1kmE4019N3043,3034825,1,1000
2013,1kmE4019N3047,2891770,1,707
2013,1kmE4019N3047,3034825,4,1000
2013,1kmE4019N3059,2889173,4,10
2013,1kmE4019N3059,3034825,3,1000
2013,1kmE4019N3060,2889173,7,10
2013,1kmE4019N3078,2891770,1,10
2013,1kmE4019N3096,2891770,1,700
2013,1kmE4019N3096,3190538,1,10000
2013,1kmE4019N3097,2889173,2,10
2013,1kmE4019N3097,2891770,3,500
2013,1kmE4019N3097,3021850,1,700
2013,1kmE4019N3097,3034825,1,700
2013,1kmE4019N3097,3119175,1,700
2013,1kmE4019N3097,3190538,1,100
2013,1kmE4019N3097,5389017,2,700
2013,1kmE4019N3097,5389029,1,700
2013,1kmE4019N3098,3034825,2,700
2013,1kmE4019N3098,3190538,1,700
2013,1kmE4019N3098,5352251,1,700
2013,1kmE4019N3098,5389017,1,700
2013,1kmE4019N3098,5421039,1,700
2013,1kmE4019N3099,2889173,1,700
2013,1kmE4019N3099,2891770,2,700
2013,1kmE4019N3099,3021850,1,700
2013,1kmE4019N3099,3034825,1,10
2013,1kmE4019N3099,5352251,1,700
2013,1kmE4019N3099,5389017,2,700
2013,1kmE4019N3099,5421039,1,700
2013,1kmE4019N3100,2889173,1,700
2013,1kmE4019N3100,2891770,1,700
2013,1kmE4019N3100,3034825,1,700
2013,1kmE4019N3100,3039203,1,700
2013,1kmE4019N3100,5352251,1,700
2013,1kmE4019N3101,3021850,1,700
2013,1kmE4019N3102,2889173,1,700
2013,1kmE4019N3102,2891770,1,700
2013,1kmE4019N3102,3119175,1,700
2013,1kmE4019N3102,5352251,1,700
2013,1kmE4019N3105,3021850,1,10
2013,1kmE4019N3107,3021850,2,10
2013,1kmE4019N3107,3033865,2,10
2013,1kmE4019N3107,3039203,2,10
2013,1kmE4019N3107,5352251,1,10
2013,1kmE4019N3107,5389017,1,700
2013,1kmE4019N3108,3190538,1,700
2013,1kmE4019N3108,5352251,1,700
2013,1kmE4019N3124,2891770,1,700
2013,1kmE4020N3027,3039194,1,1000
2013,1kmE4020N3041,3034825,1,1000
2013,1kmE4020N3042,2891770,2,10
2013,1kmE4020N3042,3034825,1,1000
2013,1kmE4020N3043,3034825,1,1000
2013,1kmE4020N3066,2889173,1,10
2013,1kmE4020N3097,2889173,2,500
2013,1kmE4020N3097,3025617,1,700
2013,1kmE4020N3097,3034825,1,700
2013,1kmE4020N3097,3119175,2,700
2013,1kmE4020N3097,5389017,1,700
2013,1kmE4020N3098,2891770,1,500
2013,1kmE4020N3098,3034825,1,10
2013,1kmE4020N3098,5352251,2,10
2013,1kmE4020N3099,3034825,1,700
2013,1kmE4020N3100,3034825,1,700
2013,1kmE4020N3100,5389017,1,700
2013,1kmE4020N3102,2889173,1,700
2013,1kmE4020N3102,2891770,1,700
2013,1kmE4020N3102,3021850,1,700
2013,1kmE4020N3102,3119175,1,700
2013,1kmE4020N3102,5329212,1,100
2013,1kmE4020N3102,5352251,1,700
2013,1kmE4020N3103,3021850,1,700
2013,1kmE4020N3106,5389017,1,700
2013,1kmE4020N3107,3021850,1,700
2013,1kmE4020N3107,5352251,1,100
2013,1kmE4021N3010,2891770,1,1000
2013,1kmE4021N3027,3039194,1,1000
2013,1kmE4021N3028,3039194,1,1000
2013,1kmE4021N3036,3034825,1,1000
2013,1kmE4021N3041,3034825,1,1000
2013,1kmE4021N3042,3034825,1,1000
2013,1kmE4021N3062,3034825,1,1000
2013,1kmE4021N3074,5389017,1,10
2013,1kmE4021N3101,3189866,1,700
2013,1kmE4021N3102,2889088,1,500
2013,1kmE4021N3102,2889173,2,10
2013,1kmE4021N3102,2891770,1,500
2013,1kmE4021N3102,3119175,2,10
2013,1kmE4021N3102,5329212,1,500
2013,1kmE4021N3102,5352251,1,500
2013,1kmE4021N3102,5389017,1,500
2013,1kmE4021N3105,2889173,1,500
2013,1kmE4021N3105,2891770,3,10
2013,1kmE4021N3105,3034825,1,500
2013,1kmE4021N3105,5389017,1,500
2013,1kmE4021N3125,3119175,1,10
2013,1kmE4022N3011,2891770,1,49
2013,1kmE4022N3027,3039194,1,1000
2013,1kmE4022N3040,3034825,1,1000
2013,1kmE4022N3041,3034825,1,1000
2013,1kmE4022N3042,3034825,1,1000
2013,1kmE4022N3063,3034825,1,1000
2013,1kmE4022N3101,3189866,1,10
2013,1kmE4022N3102,3119175,1,700
2013,1kmE4022N3102,5329212,1,500
2013,1kmE4022N3102,5352251,1,500
2013,1kmE4022N3102,5389017,1,700
2013,1kmE4022N3103,3119175,1,100
2013,1kmE4022N3105,3119175,1,500
2013,1kmE4022N3105,3189866,2,10
2013,1kmE4022N3108,3119175,1,700
2013,1kmE4022N3110,7978544,1,700
2013,1kmE4023N3039,3034825,1,1000
2013,1kmE4023N3040,3034825,1,1000
2013,1kmE4023N3041,3034825,1,1000
2013,1kmE4023N3059,2889173,1,10
2013,1kmE4023N3059,3034825,1,1000
2013,1kmE4023N3074,2891770,2,10
2013,1kmE4023N3074,3034825,1,10
2013,1kmE4023N3107,3119175,1,500
2013,1kmE4023N3107,3189866,1,10
2013,1kmE4023N3108,2889173,1,700
2013,1kmE4023N3108,2891770,1,700
2013,1kmE4023N3108,5352251,2,500
2013,1kmE4023N3110,2889173,1,700
2013,1kmE4023N3110,3189866,1,10
2013,1kmE4023N3110,5389029,1,700
2013,1kmE4023N3110,7978544,2,10
2013,1kmE4023N3112,2889173,1,700
2013,1kmE4023N3112,2891770,1,700
2013,1kmE4023N3112,3119175,1,700
2013,1kmE4023N3112,5389017,1,700
2013,1kmE4023N3125,5329212,1,100
2013,1kmE4024N3040,2889173,1,707
2013,1kmE4024N3040,3034825,2,1000
2013,1kmE4024N3040,5389017,1,707
2013,1kmE4024N3041,2891770,1,707
2013,1kmE4024N3041,3034825,1,1000
2013,1kmE4024N3047,2891770,1,1000
2013,1kmE4024N3056,3025617,1,10
2013,1kmE4024N3059,3034825,1,1000
2013,1kmE4024N3065,3034825,1,1000
2013,1kmE4024N3073,3034825,2,100
2013,1kmE4024N3107,3189866,1,700
2013,1kmE4024N3108,2889173,1,10
2013,1kmE4024N3108,2891770,1,500
2013,1kmE4024N3109,3189866,1,10
2013,1kmE4024N3110,3189866,1,700
2013,1kmE4024N3111,2891770,1,700
2013,1kmE4024N3112,3189866,1,100
2013,1kmE4024N3112,5389017,1,700
2013,1kmE4024N3113,2889173,1,700
2013,1kmE4024N3113,2891770,2,100
2013,1kmE4024N3113,3189866,1,700
2013,1kmE4024N3113,5329263,1,700
2013,1kmE4024N3113,5389017,1,700
2013,1kmE4024N3114,3119175,1,700
2013,1kmE4024N3114,5329212,1,700
2013,1kmE4025N3014,3034825,1,1000
2013,1kmE4025N3040,3034825,2,1000
2013,1kmE4025N3060,3034825,1,1000
2013,1kmE4025N3068,3034825,1,1000
2013,1kmE4025N3108,3189866,1,700
2013,1kmE4025N3112,3119175,1,700
2013,1kmE4025N3113,3189866,1,700
2013,1kmE4025N3114,2889173,1,700
2013,1kmE4025N3114,2891770,1,700
2013,1kmE4025N3114,3119175,1,10
2013,1kmE4025N3116,5352251,1,700
2013,1kmE4026N3014,3034825,1,1000
2013,1kmE4026N3040,3034825,1,1000
2013,1kmE4026N3041,3034825,1,1000
2013,1kmE4026N3060,2889173,4,10
2013,1kmE4026N3061,3034825,2,1000
2013,1kmE4026N3114,2889173,1,500
2013,1kmE4026N3114,3034825,1,700
2013,1kmE4026N3114,5352251,1,700
2013,1kmE4026N3115,2889173,1,700
2013,1kmE4026N3115,2891770,2,500
2013,1kmE4026N3115,3119175,3,500
2013,1kmE4026N3115,5389017,1,700
2013,1kmE4026N3116,2867631,1,500
2013,1kmE4026N3116,2891770,1,500
2013,1kmE4027N3035,3034825,1,1000
2013,1kmE4027N3037,3034825,1,1000
2013,1kmE4027N3038,3034825,1,1000
2013,1kmE4027N3039,3034825,2,1000
2013,1kmE4027N3072,3034825,1,1000
2013,1kmE4027N3076,3021850,1,700
2013,1kmE4028N3037,3034825,1,1000
2013,1kmE4028N3038,3034825,1,1000
2013,1kmE4028N3039,3034825,1,1000
2013,1kmE4028N3040,3034825,1,1000
2013,1kmE4028N3057,2891770,1,10
2013,1kmE4028N3062,2889173,7,10
2013,1kmE4028N3121,5329212,1,100
2013,1kmE4029N3022,3034825,1,1000
2013,1kmE4029N3023,2891770,1,1000
2013,1kmE4029N3037,3034825,1,1000
2013,1kmE4029N3038,3034825,2,1000
2013,1kmE4029N3043,3034825,1,1000
2013,1kmE4029N3077,3021850,1,700
2013,1kmE4029N3079,5389029,1,700
2013,1kmE4029N3125,2891770,2,100
2013,1kmE4030N3028,3034825,1,1000
2013,1kmE4030N3034,3034825,1,1000
2013,1kmE4030N3054,2889173,6,10
2013,1kmE4030N3060,2889173,1,10
2013,1kmE4030N3062,2889173,2,10
2013,1kmE4030N3078,3021850,1,700
2013,1kmE4031N3037,3034825,2,1000
2013,1kmE4031N3038,3034825,1,1000
2013,1kmE4031N3039,2891770,1,10
2013,1kmE4031N3053,2889173,7,10
2013,1kmE4031N3059,2889173,1,10
2013,1kmE4031N3060,2889173,1,10
2013,1kmE4032N3044,2889173,1,49
2013,1kmE4033N3038,3034825,2,1000
2013,1kmE4033N3039,3034825,1,1000
2013,1kmE4034N3079,2891770,1,100
2013,1kmE4035N3024,2889173,1,2828
2013,1kmE4035N3037,3034825,2,1000
2013,1kmE4035N3038,3034825,2,1000
2013,1kmE4035N3078,2891770,1,100
2013,1kmE4036N3038,3034825,6,1000
2013,1kmE4036N3040,3034825,1,1000
2013,1kmE4037N3023,3034825,1,2828
2013,1kmE4037N3024,3034825,1,1000
2013,1kmE4037N3025,3034825,1,1000
2013,1kmE4037N3037,3034825,2,1000
2013,1kmE4037N3038,3034825,1,1000
2013,1kmE4037N3040,3034825,2,1000
2013,1kmE4037N3041,3034825,5,1000
2013,1kmE4037N3042,3034825,1,1000
2013,1kmE4037N3043,3034825,1,1000
2013,1kmE4037N3060,3021850,1,100
2013,1kmE4038N3041,3034825,1,1000
2013,1kmE4038N3042,3034825,1,1000
2013,1kmE4038N3043,3034825,1,1000
2013,1kmE4038N3044,3034825,1,1000
2013,1kmE4038N3075,2891770,1,49
2013,1kmE4038N3075,3021850,1,49
2013,1kmE4039N3041,3034825,1,1000
2013,1kmE4039N3042,3034825,2,1000
2013,1kmE4039N3043,3034825,3,1000
2013,1kmE4039N3044,3034825,1,1000
2013,1kmE4039N3065,3034825,1,1000
2013,1kmE4039N3074,2891770,1,10
2013,1kmE4039N3074,3034825,1,1000
2013,1kmE4039N3078,3034825,2,10
2013,1kmE4040N3026,3034825,1,2828
2013,1kmE4040N3041,3034825,1,1000
2013,1kmE4040N3043,3034825,2,1000
2013,1kmE4041N3018,3034825,1,1000
2013,1kmE4041N3022,3034825,1,2828
2013,1kmE4041N3035,3034825,1,1000
2013,1kmE4041N3037,3034825,1,1000
2013,1kmE4041N3043,3034825,1,1000
2013,1kmE4041N3045,3034825,1,1000
2013,1kmE4043N3024,3034825,1,2828
2013,1kmE4044N3009,3034825,1,1000
2013,1kmE4044N3010,3034825,1,1000
2013,1kmE4044N3045,2891770,1,10
2013,1kmE4045N3014,3034825,1,1000
2013,1kmE4045N3033,2891770,1,1000
2013,1kmE4045N3036,3034825,1,1000
2013,1kmE4045N3037,3034825,1,1000
2013,1kmE4046N3013,3034825,1,1000
2013,1kmE4046N3016,3034825,2,1000
2013,1kmE4046N3017,3034825,2,1000
2013,1kmE4046N3018,3034825,2,1000
2013,1kmE4046N3021,3034825,1,1000
2013,1kmE4046N3029,3021850,1,10
2013,1kmE4046N3048,3021850,1,100
2013,1kmE4046N3070,3034825,1,1000
2013,1kmE4047N3017,2891770,1,10
2013,1kmE4047N3017,3034825,5,1000
2013,1kmE4047N3018,3034825,4,1000
2013,1kmE4047N3020,3034825,1,1000
2013,1kmE4047N3021,3034825,2,1000
2013,1kmE4047N3022,3034825,2,1000
2013,1kmE4047N3023,3034825,1,1000
2013,1kmE4047N3071,2891770,1,10
2013,1kmE4047N3071,3034825,1,100
2013,1kmE4048N3017,3034825,3,1000
2013,1kmE4048N3018,3034825,3,1000
2013,1kmE4048N3020,3034825,2,1000
2013,1kmE4049N3041,2650107,1,10
2013,1kmE4049N3043,3034825,2,1000
2013,1kmE4050N3042,3034825,2,1000
2013,1kmE4050N3043,3034825,3,1000
2013,1kmE4051N3041,3034825,1,1000
2013,1kmE4051N3042,3034825,1,1000
2013,1kmE4051N3043,3034825,4,1000
2013,1kmE4052N3034,2891770,1,1000
2013,1kmE4052N3043,2889173,1,49
2013,1kmE4052N3043,3034825,2,1000
2013,1kmE4052N3044,3034825,1,1000
2013,1kmE4054N3034,2889173,1,1000
2013,1kmE4055N3042,3034825,1,1000
2013,1kmE4060N3033,3034825,1,1000
2013,1kmE4061N3039,3034825,1,1000
2014,1kmE3800N3131,2650107,1,10
2014,1kmE3800N3135,3033865,1,999
2014,1kmE3801N3125,5329212,1,100
2014,1kmE3801N3132,2650107,2,10
2014,1kmE3801N3134,3033865,1,100
2014,1kmE3801N3135,3003979,1,25
2014,1kmE3802N3131,2650107,2,700
2014,1kmE3802N3132,2650107,2,10
2014,1kmE3802N3132,2867614,2,10
2014,1kmE3802N3134,3033865,1,100
2014,1kmE3802N3134,3034825,1,25
2014,1kmE3803N3132,2867614,1,700
2014,1kmE3803N3134,3033865,3,10
2014,1kmE3803N3135,3033865,1,10
2014,1kmE3805N3136,2891770,1,10
2014,1kmE3805N3136,3003979,1,25
2014,1kmE3805N3136,3039194,1,10
2014,1kmE3805N3137,3119175,1,10
2014,1kmE3806N3125,2867614,1,700
2014,1kmE3806N3125,3021850,1,700
2014,1kmE3806N3135,2865565,1,10
2014,1kmE3806N3135,3034825,1,10
2014,1kmE3806N3136,2891770,1,700
2014,1kmE3806N3136,3033865,23,10
2014,1kmE3806N3137,2891770,1,1000
2014,1kmE3806N3137,3021496,2,10
2014,1kmE3807N3132,2891770,1,10
2014,1kmE3807N3136,3025617,1,700
2014,1kmE3807N3137,3025617,1,10
2014,1kmE3807N3138,5334351,2,10
2014,1kmE3808N3126,3034825,1,10
2014,1kmE3809N3135,2889173,1,100
2014,1kmE3809N3137,3003979,1,50
2014,1kmE3809N3137,3025617,1,100
2014,1kmE3809N3137,3033865,1,50
2014,1kmE3809N3137,3034825,7,50
2014,1kmE3809N3138,3003979,2,50
2014,1kmE3809N3138,3033865,73,50
2014,1kmE3809N3138,3034825,11,10
2014,1kmE3809N3138,5334351,1,500
2014,1kmE3809N3139,3003979,1,10
2014,1kmE3810N3102,2891770,1,25
2014,1kmE3810N3102,3034825,1,10
2014,1kmE3810N3118,2891770,1,10
2014,1kmE3810N3137,2889173,1,488
2014,1kmE3810N3137,3003979,1,488
2014,1kmE3810N3137,3021850,1,10
2014,1kmE3810N3137,3025617,1,700
2014,1kmE3810N3137,3033865,2,100
2014,1kmE3810N3137,3034825,1,700
2014,1kmE3810N3138,2891770,1,100
2014,1kmE3810N3138,3003979,1,500
2014,1kmE3810N3138,3021850,2,500
2014,1kmE3810N3138,3025617,3,500
2014,1kmE3810N3138,3033865,8,50
2014,1kmE3810N3138,3034825,1,10
2014,1kmE3810N3138,3129663,1,10
2014,1kmE3810N3138,5334351,1,500
2014,1kmE3810N3139,3003979,2,500
2014,1kmE3810N3139,3021850,1,500
2014,1kmE3810N3139,3033865,2,500
2014,1kmE3810N3139,3129663,3,500
2014,1kmE3810N3139,5334351,1,500
2014,1kmE3811N3104,5361785,1,10000
2014,1kmE3811N3137,3033865,1,488
2014,1kmE3811N3138,3021850,1,488
2014,1kmE3812N3101,3034825,1,25
2014,1kmE3812N3110,3034825,1,10
2014,1kmE3813N3140,3129663,1,100
2014,1kmE3815N3097,2889173,1,1000
2014,1kmE3815N3126,2650107,1,100
2014,1kmE3815N3141,2889173,1,10
2014,1kmE3815N3141,3003979,2,10
2014,1kmE3815N3141,5334351,1,10
2014,1kmE3816N3112,2891770,1,10
2014,1kmE3816N3118,2889173,1,10
2014,1kmE3816N3121,5329212,1,10
2014,1kmE3816N3133,5389017,1,100
2014,1kmE3816N3135,2867614,1,700
2014,1kmE3817N3118,2889173,1,10
2014,1kmE3817N3138,2865565,4,10
2014,1kmE3817N3143,3003979,2,500
2014,1kmE3817N3143,3025617,1,500
2014,1kmE3817N3143,3033865,1,10
2014,1kmE3818N3134,2867614,1,1000
2014,1kmE3818N3143,3003979,1,700
2014,1kmE3818N3143,3025617,1,700
2014,1kmE3819N3091,3034825,2,1000
2014,1kmE3819N3106,2650107,1,500
2014,1kmE3819N3124,2867614,1,700
2014,1kmE3819N3125,3025617,1,700
2014,1kmE3819N3134,5389017,1,1000
2014,1kmE3820N3103,2889173,1,10
2014,1kmE3820N3103,5361785,1,10
2014,1kmE3820N3104,2889173,1,10
2014,1kmE3820N3105,2889173,2,100
2014,1kmE3820N3105,5389017,1,10
2014,1kmE3820N3106,2889173,2,10
2014,1kmE3820N3111,3034825,1,10
2014,1kmE3820N3121,5421039,1,10
2014,1kmE3821N3104,2891770,1,10
2014,1kmE3821N3105,2891770,3,10
2014,1kmE3821N3105,3034825,1,100
2014,1kmE3821N3105,3039203,1,10
2014,1kmE3821N3105,5421039,1,10
2014,1kmE3821N3106,3034825,1,10
2014,1kmE3821N3124,5352251,1,700
2014,1kmE3821N3125,2889173,1,700
2014,1kmE3821N3125,3025617,1,700
2014,1kmE3821N3145,5334351,1,25
2014,1kmE3821N3145,5389017,1,25
2014,1kmE3822N3104,2889173,5,10
2014,1kmE3822N3105,3034825,1,100
2014,1kmE3822N3133,2867614,1,700
2014,1kmE3823N3114,2891770,1,10
2014,1kmE3823N3125,2889173,1,700
2014,1kmE3823N3133,2867614,1,25
2014,1kmE3823N3146,3003979,1,10
2014,1kmE3824N3098,3034825,1,1000
2014,1kmE3824N3102,2889173,1,100
2014,1kmE3824N3125,5389017,1,700
2014,1kmE3824N3127,2891770,1,700
2014,1kmE3824N3146,3129663,1,500
2014,1kmE3825N3095,3034825,1,1000
2014,1kmE3825N3103,2889173,1,25
2014,1kmE3825N3104,2889173,1,25
2014,1kmE3825N3109,5361785,1,10000
2014,1kmE3825N3126,2867614,1,700
2014,1kmE3826N3104,3021850,1,25
2014,1kmE3826N3118,3034825,1,10
2014,1kmE3826N3119,3021496,1,500
2014,1kmE3826N3147,3025617,1,500
2014,1kmE3826N3147,5352251,1,500
2014,1kmE3827N3105,5421039,1,10
2014,1kmE3827N3106,5361785,1,10000
2014,1kmE3827N3108,2891770,1,10000
2014,1kmE3827N3119,2891770,1,10000
2014,1kmE3827N3129,3021850,1,700
2014,1kmE3827N3129,5352251,1,700
2014,1kmE3827N3134,2889173,1,10
2014,1kmE3827N3147,3021850,1,500
2014,1kmE3827N3148,3003979,2,10
2014,1kmE3827N3148,5389017,4,10
2014,1kmE3828N3097,3034825,1,1000
2014,1kmE3828N3106,2891770,1,25
2014,1kmE3828N3144,3003979,1,10
2014,1kmE3828N3145,5389029,1,100
2014,1kmE3828N3146,2889173,1,10
2014,1kmE3828N3148,2889173,3,10
2014,1kmE3828N3148,3003979,5,10
2014,1kmE3828N3148,3039269,1,10
2014,1kmE3828N3148,5389017,2,500
2014,1kmE3828N3149,3003979,2,100
2014,1kmE3828N3149,5334351,4,10
2014,1kmE3829N3102,5389017,1,25
2014,1kmE3829N3109,2891770,1,25
2014,1kmE3829N3124,2891770,1,10000
2014,1kmE3829N3127,2889173,1,10000
2014,1kmE3829N3132,2889173,1,10
2014,1kmE3829N3148,2889173,1,500
2014,1kmE3829N3148,3129663,1,10
2014,1kmE3830N3099,7978544,1,10000
2014,1kmE3830N3107,5421039,1,25
2014,1kmE3830N3109,3034825,1,10
